resolution,series,3-gram
3,2021,delay deliveries exceed
3,2021,deliveries exceed weeks
3,2021,exceed weeks available
3,2021,weeks available vaccine
3,2021,available vaccine administered
3,2021,vaccine administered frontline
3,2021,administered frontline workers
3,2021,frontline workers said
3,2021,workers said hospital
3,2021,said hospital facilities
3,2021,hospital facilities philippine
3,2021,facilities philippine government
3,2021,philippine government doh
3,2021,government doh expected
3,2021,doh expected communicate
3,2021,expected communicate properly
3,2021,communicate properly entities
3,2021,properly entities concerned
3,2021,entities concerned inform
3,2021,concerned inform changes
3,2021,inform changes preparations
3,2021,changes preparations vaccination
3,2021,preparations vaccination cognizant
3,2021,vaccination cognizant ongoing
3,2021,cognizant ongoing worldwide
3,2021,ongoing worldwide fluctuation
3,2021,worldwide fluctuation supply
3,2021,fluctuation supply covid
3,2021,supply covid vaccines
3,2021,covid vaccines prioritization
3,2021,vaccines prioritization next
3,2021,prioritization next batches
3,2021,next batches deliveries
3,2021,batches deliveries priority
3,2021,deliveries priority population
3,2021,priority population based
3,2021,population based geographical
3,2021,based geographical burden
3,2021,geographical burden disease
3,2021,burden disease facilities
3,2021,disease facilities located
3,2021,facilities located region
3,2021,located region greatest
3,2021,region greatest burden
3,2021,greatest burden disease
3,2021,burden disease taking
3,2021,disease taking precedence
3,2021,taking precedence otherwise
3,2021,precedence otherwise specific
3,2021,otherwise specific guideline
3,2021,specific guideline department
3,2021,guideline department circular
3,2021,department circular followed
3,2021,circular followed considerations
3,2021,followed considerations cold
3,2021,considerations cold chain
3,2021,cold chain capacity
3,2021,chain capacity among
3,2021,capacity among others
3,2021,among others also
3,2021,others also used
3,2021,also used determining
3,2021,used determining vaccine
3,2021,determining vaccine allocation
3,2021,vaccine allocation provide
3,2021,allocation provide guidance
3,2021,provide guidance eligibility
3,2021,guidance eligibility individuals
3,2021,eligibility individuals included
3,2021,individuals included priority
3,2021,included priority population
3,2021,priority population doh
3,2021,population doh requested
3,2021,doh requested gather
3,2021,requested gather present
3,2021,gather present latest
3,2021,present latest epidemiological
3,2021,latest epidemiological data
3,2021,epidemiological data top
3,2021,data top causes
3,2021,top causes morbidity
3,2021,causes morbidity mortality
3,2021,morbidity mortality country
3,2021,mortality country covid
3,2021,country covid associated
3,2021,covid associated morbidity
3,2021,associated morbidity mortality
3,2021,morbidity mortality inclusion
3,2021,mortality inclusion group
3,2021,inclusion group based
3,2021,group based risk
3,2021,based risk mortality
3,2021,risk mortality covid
3,2021,mortality covid guided
3,2021,covid guided best
3,2021,guided best available
3,2021,best available evidence
3,2021,available evidence date
3,2021,evidence date list
3,2021,date list comorbidities
3,2021,list comorbidities released
3,2021,comorbidities released body
3,2021,released body local
3,2021,body local government
3,2021,local government units
3,2021,government units lgus
3,2021,units lgus entrusted
3,2021,lgus entrusted responsibility
3,2021,entrusted responsibility profiling
3,2021,responsibility profiling health
3,2021,profiling health status
3,2021,health status general
3,2021,status general population
3,2021,general population jurisdiction
3,2021,population jurisdiction identifying
3,2021,jurisdiction identifying eligible
3,2021,identifying eligible individuals
3,2021,eligible individuals likewise
3,2021,individuals likewise lgus
3,2021,likewise lgus accountability
3,2021,lgus accountability vaccinated
3,2021,accountability vaccinated population
3,2021,vaccinated population priority
3,2021,population priority essential
3,2021,priority essential workers
3,2021,essential workers priority
3,2021,workers priority population
3,2021,priority population comprise
3,2021,population comprise workers
3,2021,comprise workers employees
3,2021,workers employees directly
3,2021,employees directly client
3,2021,directly client facing
3,2021,client facing consistently
3,2021,facing consistently meet
3,2021,consistently meet minimum
3,2021,meet minimum public
3,2021,minimum public health
3,2021,public health standards
3,2021,health standards adequate
3,2021,standards adequate air
3,2021,adequate air circulation
3,2021,air circulation physical
3,2021,circulation physical distancing
3,2021,physical distancing limited
3,2021,distancing limited exposure
3,2021,limited exposure time
3,2021,exposure time priority
3,2021,time priority groups
3,2021,priority groups include
3,2021,groups include workers
3,2021,include workers essential
3,2021,workers essential public
3,2021,essential public private
3,2021,public private sectors
3,2021,private sectors meet
3,2021,sectors meet conditions
3,2021,meet conditions identify
3,2021,conditions identify sectors
3,2021,identify sectors considered
3,2021,sectors considered essential
3,2021,considered essential reviving
3,2021,essential reviving economy
3,2021,reviving economy recovery
3,2021,economy recovery cluster
3,2021,recovery cluster national
3,2021,cluster national task
3,2021,national task force
3,2021,task force covid
3,2021,force covid accountable
3,2021,covid accountable determining
3,2021,accountable determining eligible
3,2021,determining eligible population
3,2021,eligible population priority
3,2021,population priority group
3,2021,priority group including
3,2021,group including appropriate
3,2021,including appropriate allocation
3,2021,appropriate allocation verification
3,2021,allocation verification mechanism
3,2021,verification mechanism cluster
3,2021,mechanism cluster ensure
3,2021,cluster ensure identified
3,2021,ensure identified population
3,2021,identified population meet
3,2021,population meet mentioned
3,2021,meet mentioned conditions
3,2021,mentioned conditions ensure
3,2021,conditions ensure risk
3,2021,ensure risk exposure
3,2021,risk exposure given
3,2021,exposure given priority
3,2021,given priority cluster
3,2021,priority cluster proposal
3,2021,cluster proposal presented
3,2021,proposal presented body
3,2021,presented body evaluation
3,2021,body evaluation concurrence
3,2021,evaluation concurrence initag
3,2021,concurrence initag endorse
3,2021,initag endorse proposal
3,2021,endorse proposal ntf
3,2021,proposal ntf vaccine
3,2021,ntf vaccine cluster
3,2021,vaccine cluster inter
3,2021,cluster inter agency
3,2021,inter agency task
3,2021,agency task force
3,2021,task force final
3,2021,force final approval
3,2021,final approval information
3,2021,approval information dose
3,2021,information dose sharing
3,2021,dose sharing private
3,2021,sharing private lgu
3,2021,private lgu tripartite
3,2021,lgu tripartite agreements
3,2021,tripartite agreements vaccine
3,2021,agreements vaccine czar
3,2021,vaccine czar secretary
3,2021,czar secretary health
3,2021,secretary health shared
3,2021,health shared body
3,2021,shared body aid
3,2021,body aid evaluation
3,2021,aid evaluation proposal
3,2021,evaluation proposal recovery
3,2021,proposal recovery cluster
3,2021,recovery cluster ensure
3,2021,cluster ensure legitimacy
3,2021,ensure legitimacy names
3,2021,legitimacy names included
3,2021,names included prioritization
3,2021,included prioritization vaccines
3,2021,prioritization vaccines properly
3,2021,vaccines properly monitor
3,2021,properly monitor audit
3,2021,monitor audit procurements
3,2021,audit procurements allocation
3,2021,procurements allocation made
3,2021,allocation made private
3,2021,made private sector
3,2021,private sector local
3,2021,sector local national
3,2021,local national government
3,2021,national government safeguards
3,2021,government safeguards must
3,2021,safeguards must enacted
3,2021,must enacted vaccination
3,2021,enacted vaccination process
3,2021,vaccination process priority
3,2021,process priority population
3,2021,priority population back
3,2021,population back end
3,2021,back end validation
3,2021,end validation names
3,2021,validation names eligible
3,2021,names eligible senior
3,2021,eligible senior citizens
3,2021,senior citizens indigent
3,2021,citizens indigent population
3,2021,indigent population conducted
3,2021,population conducted use
3,2021,conducted use available
3,2021,use available national
3,2021,available national databases
3,2021,national databases office
3,2021,databases office senior
3,2021,office senior citizens
3,2021,senior citizens affairs
3,2021,citizens affairs dswd
3,2021,affairs dswd listahanan
3,2021,dswd listahanan respectively
3,2021,listahanan respectively attestation
3,2021,respectively attestation form
3,2021,attestation form signed
3,2021,form signed either
3,2021,signed either medical
3,2021,either medical center
3,2021,medical center chiefs
3,2021,center chiefs local
3,2021,chiefs local chief
3,2021,local chief executives
3,2021,chief executives private
3,2021,executives private sector
3,2021,private sector local
3,2021,sector local government
3,2021,local government counterpart
3,2021,government counterpart signatory
3,2021,counterpart signatory case
3,2021,signatory case tripartite
3,2021,case tripartite agreements
3,2021,tripartite agreements signed
3,2021,agreements signed attestation
3,2021,signed attestation form
3,2021,attestation form made
3,2021,form made available
3,2021,made available publicly
3,2021,available publicly transparency
3,2021,publicly transparency doh
3,2021,transparency doh ensure
3,2021,doh ensure standardization
3,2021,ensure standardization attestation
3,2021,standardization attestation form
3,2021,attestation form release
3,2021,form release template
3,2021,release template checks
3,2021,template checks commission
3,2021,checks commission audit
3,2021,commission audit legal
3,2021,audit legal requirements
3,2021,legal requirements necessary
3,2021,requirements necessary procurement
3,2021,necessary procurement audits
3,2021,procurement audits doh
3,2021,audits doh centers
3,2021,doh centers health
3,2021,centers health development
3,2021,health development active
3,2021,development active monitoring
3,2021,active monitoring auditing
3,2021,monitoring auditing lists
3,2021,auditing lists names
3,2021,lists names compliance
3,2021,names compliance legal
3,2021,compliance legal administrative
3,2021,legal administrative issuances
3,2021,administrative issuances following
3,2021,issuances following request
3,2021,following request uniformed
3,2021,request uniformed military
3,2021,uniformed military personnel
3,2021,military personnel exemption
3,2021,personnel exemption submission
3,2021,exemption submission full
3,2021,submission full data
3,2021,full data covid
3,2021,data covid vaccination
3,2021,covid vaccination information
3,2021,vaccination information system
3,2021,information system vims
3,2021,system vims body
3,2021,vims body seeks
3,2021,body seeks clarify
3,2021,seeks clarify government
3,2021,clarify government agencies
3,2021,government agencies seeking
3,2021,agencies seeking motion
3,2021,seeking motion conversely
3,2021,motion conversely stg
3,2021,conversely stg data
3,2021,stg data management
3,2021,data management registry
3,2021,management registry advised
3,2021,registry advised prepare
3,2021,advised prepare separate
3,2021,prepare separate database
3,2021,separate database uniformed
3,2021,database uniformed military
3,2021,uniformed military personnel
3,2021,military personnel explore
3,2021,personnel explore possibility
3,2021,explore possibility anonymity
3,2021,possibility anonymity submissions
3,2021,anonymity submissions covid
3,2021,submissions covid vims
3,2021,covid vims resolved
3,2021,vims resolved meetings
3,2021,resolved meetings interim
3,2021,meetings interim nitag
3,2021,interim nitag covid
3,2021,nitag covid vaccine
3,2021,covid vaccine reflected
3,2021,vaccine reflected minutes
3,2021,reflected minutes meeting
3,2021,minutes meeting held
3,2021,meeting held february
3,2021,held february zoom
3,2021,february zoom video
3,2021,zoom video conference
